SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
[Na+].NCCNCC[S]([O-])(=O)=O,0.2445359542,train,val,train,train,train
[Na+].[Na+].[Na+].Cc1cc(N=Nc2cc(ccc2[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)cc1N=Nc3ccc(Nc4nc(N)nc(Cl)n4)c5c3cccc5[S]([O-])(=O)=O,-0.3869456913,train,val,train,train,train
[K+].[O-][S](=O)(=O)CCCOC(=O)C=C,1.1562683245,val,train,train,train,train
[Na+].[Na+].[Na+].Cc1c(Nc2nc(Cl)nc(Nc3cccc(c3)[S]([O-])(=O)=O)n2)c(C)c(c(C)c1Nc4cc(c(N)c5C(=O)c6ccccc6C(=O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.4244279852,val,train,train,train,train
[Na+].[Na+].[Na+].Cc1c(Nc2nc(Cl)nc(Nc3ccccc3[S]([O-])(=O)=O)n2)c(C)c(c(C)c1Nc4cc(c(N)c5C(=O)c6ccccc6C(=O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.4244279852,train,train,val,train,train
Nc1ccc(F)cc1,-0.5272743845000001,train,train,val,train,train
C1N(CCOC1)C2=NC(=NC(=N2)NC3=C4C(=O)/C(=N/NC5=CC=CC=C5)/C(=CC4=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC(=C(C=C6)/C=C/C7=C(C=C(C=C7)NC8=NC(=NC(=N8)N9CCOCC9)NC1=C2C(=O)/C(=N/NC3=CC=CC=C3)/C(=CC2=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-1.144796153,train,train,train,val,train
CC(=O)C1CCOC1=O,0.3975093207,train,train,val,train,train
[Na+].COC(=O)c1cc(cc(c1)[S]([O-])(=O)=O)C(=O)OC,-0.9664819924,train,train,train,val,train
[Na+].[Cl-],0.7343267611,val,train,train,train,train
[Li+].[Li+].[O-]C(=O)CCCC([O-])=O,0.3427540765999999,train,train,train,val,train
CC1OC(=C(O)C1=O)C,0.3906698962,train,val,train,train,train
[Na+].COc1cc(O)c(cc1[S]([O-])(=O)=O)C(=O)c2ccccc2,-0.022384851,train,train,val,train,train
CC(C)C(O)C(C)(C)CO,-0.6667259261999999,train,val,train,train,train
CCCCC(CC)COC(=O)[C@H](C)O,-2.6735257097,train,train,train,val,train
O=C1CCCC1,0.5536775573,val,train,train,train,train
[H+].[Cl-].CNC,1.5657185919,train,val,train,train,train
S.[Mn],-4.1599117564,train,val,train,train,train
COC=O,0.6985937788,train,val,train,train,train
[Na+].[Na+].[Na+].Oc1cc(c2ccc3c4c(ccc1c24)c(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.242535631,train,train,train,val,train
CC1C=CCC2C1C(=O)OC2=O,-0.7362684615999999,train,val,train,train,train
CC(C)NC(=O)C(C)=C,-0.6201428843,train,train,train,train,val
[Na+].[Na+].OCCNc1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(NCCO)nc(Nc6ccccc6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.4592143997,train,train,val,train,train
CCOCCOC(C)(C)C,-0.6879152253,train,train,train,val,train
COC(C)CCOC(C)=O,-0.6877845281999999,train,train,train,val,train
[Na+].CCCCCCCCCCCCCCCO[S]([O-])(=O)=O,-1.042005529,train,train,train,val,train
NC(=N)[S](O)=O,-0.5567928158,train,train,train,train,val
CC(C)C(=O)OOC(C)(C)C,-1.6070025668,train,val,train,train,train
COC(Cc1ccccc1)OC,-1.6296186709,train,train,train,val,train
Nc1nc(N)nc(N)n1.O[P](O)(O)=O,-1.7594101934,train,train,val,train,train
C1OCC2Cc3ccccc3C2O1,-1.6560932729,train,train,train,val,train
COc1cc(CC(C(C)=O)C(C)=O)ccc1O,-1.7863659491,train,val,train,train,train
OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0.4043520428,train,val,train,train,train
CCOC(=O)C(Cl)C(=O)OCC,-1.7209723549,train,train,train,train,val
[Na+].[O-][S](=O)(=O)C1=CC(=O)C2=C(NNc3ccccc3C(F)(F)F)C(=N)C=CC2=C1,-2.0686300615,val,train,train,train,train
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-1.9005552518,train,train,train,train,val
CC1CC(CCC1N)CC2CCC(N)C(C)C2,-1.8210383613,val,train,train,train,train
Cc1ccc(C)c(O)c1,-1.5375827569,train,train,val,train,train
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(O)=O)C(O)C3O,-1.9953026194,train,train,val,train,train
ClCC(Cl)Cl,-1.5811040628,val,train,train,train,train
Cc1cc(O)c(C)c(C)c1O,-1.6383266335,train,train,train,val,train
Nc1ccc(cc1)[S](=O)(=O)CCO[S](O)(=O)=O,-1.9051186702,train,train,train,val,train
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,-1.8526019693,train,train,train,train,val
COC(=O)c1nccnc1N,-1.6422660516999998,val,train,train,train,train
Nc1nc(N)nc(N)n1,-1.5592150485,train,train,val,train,train
NC(N)=N[N+]([O-])=O,-1.4858424644,train,train,val,train,train
Nc1ccccc1C(F)(F)F,-1.6756867087,train,train,val,train,train
CC(=O)N1CCN(CC1)c2ccc(O)cc2,-1.817914488,val,train,train,train,train
C1OC1COc2ccc(cc2)N(CC3CO3)CC4CO4,-1.9192347247,train,train,train,train,val
NN=C(N)N.OC(O)=O,-1.6153792849000002,train,train,val,train,train
CNCc1cccc2ccccc12,-1.7150988877000002,train,val,train,train,train
COc1ccccc1NC(=O)CC(C)=O,-1.8059055211,train,train,train,val,train
CC(C)OC(C)C,-1.5165927583,train,train,train,train,val
CC(C)Br,-1.598518701,train,val,train,train,train
Cc1ccc(cc1)[S](N)(=O)=O,-1.7421953353,train,train,train,val,train
CCSCC,-1.4680248268,train,train,train,train,val
CC(C)=CCCC(C)=O,-1.6210489706,train,train,val,train,train
CCCCOCCOCCOCCCC,-1.862006084,val,train,train,train,train
CC1CCC(C(O)C1)C(C)=C,-1.7111123645,train,train,train,train,val
COc1ccc(C)cc1N,-1.6601758755,val,train,train,train,train
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3,-2.1253109845,train,train,train,val,train
Nc1ccc(Cl)cc1,-1.628640918,train,val,train,train,train
CCC(C)CC(=O)CC,-1.630817582,train,train,val,train,train
[Al+3].CC([O-])=CC(C)=O.CC([O-])=CC(C)=O.CC([O-])=CC(C)=O,-2.0338377464,train,train,val,train,train
FC(F)Cl,-1.4597341592,train,train,train,train,val
[Na+].[K+].CC1=NN(C(O)C1N=Nc2ccc3c(cccc3[S]([O-])(=O)=O)c2[S](O)(=O)=O)c4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.3928398265,train,train,val,train,train
OCC#CCO,1.5363390032,train,train,train,val,train
[Na+].[Na+].[Na+].CCN(c1ccccc1)c2nc(Cl)nc(Nc3cc(cc4C=C(\C(=N/Nc5ccc6ccccc6c5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.4592355493,train,train,train,train,val
[Na+].Oc1ccc(cc1NNC2=CC=C3C(=O)C=CC=C3C2=O)[S]([O-])(=O)=O,-0.9011960035,train,train,train,val,train
OC(=O)CCC(N(CC(O)=O)CC(O)=O)C(O)=O,0.0436038038999999,train,train,val,train,train
CC(=C)OC(C)=O,-0.5277513782,train,train,train,train,val
O=C1OC(=O)C2CC=CCC12,-0.7139217719,train,val,train,train,train
Cc1[nH]nc(C)c1,-0.5204744976,train,val,train,train,train
[K+].[K+].CCCCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCC(=O)NCC([O-])=O,-0.3429717,train,val,train,train,train
CCC12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,-3.7327198893,train,val,train,train,train
N[C@@H](CO[P](O)(O)=O)C(O)=O,-0.8149408723,train,train,train,val,train
[Na+].CCCCC(CC)CCCCCc1ccc(cc1)[S]([O-])(=O)=O,-0.0969056512,val,train,train,train,train
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OCCN(CCO)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CCO)CCO)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.6924056004000001,train,train,val,train,train
[Cs+].[Cs+].[O-]C([O-])=O,0.9300687552,train,train,train,val,train
CC(C)(C)C(O)=O,-0.5635618856,train,train,train,val,train
CC1(C)CC(O)CC(C)(C)N1CCO,-0.8598205529,train,train,train,val,train
CCN(CC)CC#C,-0.6020131225,train,train,train,train,val
[Co++].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,-0.954573972,train,train,train,train,val
[Co++].[Co++].[Co++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-1.3025954999,train,train,train,val,train
O.O.[Cl-].[Cl-].[Ba++],0.0418928153,train,train,train,train,val
OCC(Br)(CO)[N+]([O-])=O,0.1271308568,train,train,val,train,train
[SH--].[Cu+].[Cu+],-4.2045730411,train,train,val,train,train
Cc1[nH]ccn1,0.5121363664999999,train,val,train,train,train
[Na+].[Na+].[Na+].[O-][P]1(=O)O[P]([O-])(=O)O[P]([O-])(=O)O1,-0.062309467,val,train,train,train,train
O=[Se]=O,1.3647745033,train,train,train,val,train
C1CCOCOC1,0.4107896597,train,val,train,train,train
[Na+].[Na+].[Na+].[Na+].[Na+].Nc1nc(Cl)nc(Nc2ccc(c(N\N=C/3C(=O)c4c(N)c(N=Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c2)[S]([O-])(=O)=O)n1,-0.5908005839,train,val,train,train,train
CC(C)=CC(C)=O,-0.560826234,train,train,train,train,val
[Na+].[Na+].Oc1ccc(Cl)cc1N\N=C/2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.2898086582,train,train,train,val,train
[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,-1.2801897062,train,train,train,val,train
Oc1ccc(Cl)cc1,-0.6876597172,train,train,train,train,val
CC(=C)C#N,-0.4067085165999999,train,train,val,train,train
Cc1ccccc1O,-0.6190130172999999,train,train,val,train,train
[Li+].[Li+].[O-][S]([O-])(=O)=O,0.3921242805,train,val,train,train,train
CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O,0.9627399696,train,train,train,val,train
[Na+].[Na+].CN(CC[S]([O-])(=O)=O)c1ccc(cc1)/C=C(C#N)/C(=O)Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3,-0.415949942,train,train,train,train,val
OCCOc1ccccc1,-0.742461176,train,train,val,train,train
[K+].OC(=O)C([O-])=O,-0.7096904801,train,train,train,train,val
[Na+].[Na+].CC(=O)Nc1ccc2C(=O)C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)\C(=Cc2c1)[S]([O-])(=O)=O,-0.3963934895,train,val,train,train,train
CC(=O)NNC(C)=O,0.3286681761,val,train,train,train,train
CCOC(=O)C(C)C1CCCCC1,-3.3274567494,train,val,train,train,train
[Ca++].[O-]C(=O)C1CCC(=O)N1,0.1651478476,train,val,train,train,train
[Na+].[Na+].Cc1cc(Oc2cc(C)cc(c2)[S]([O-])(=O)=O)cc(c1)[S]([O-])(=O)=O,-0.2207961953999999,train,train,train,train,val
CN(C)CCOC(=O)C=C,0.2243106848,train,train,train,val,train
CC1COC(=O)O1,0.371232292,train,train,val,train,train
COc1ccc(CO)cc1,-0.7447271456,train,train,val,train,train
Nc1ccccc1.C=O,-2.0040922179,val,train,train,train,train
OC1(CCCCC1)C#C,-0.7048960629000001,train,val,train,train,train
OC(=O)c1ccc2C(=O)OC(=O)c2c1,-0.8961963145999999,train,train,val,train,train
[Cs],0.255764198,train,train,val,train,train
CC(C)(CO)COC(=O)C(C)(C)CO,0.0682018165,train,train,train,val,train
[Na+].[Na+].[Na+].[Na+].[Cu++].Nc1nc(Cl)nc(Nc2cc(cc3cc(c(N=Nc4cc(c5cccc(c5c4[O-])[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.5907814418999999,val,train,train,train,train
NNC(=O)NN,0.4145585536,train,train,val,train,train
CCCC(C)O,-0.2541408245,train,train,train,train,val
[Na+].CC(=O)[C-]1C(=O)OC(=CC1=O)C,0.0845613317,val,train,train,train,train
Cc1cccc(O)c1,-0.662918503,train,train,train,train,val
CS,-0.3148794359,train,train,train,val,train
CCCC1CO1,-0.57344678,val,train,train,train,train
[K+].O[B-](O)(F)F,-0.724347118,train,train,val,train,train
[Na+].CC(=O)Nc1ccc(NNC2=C3C(=O)C=C(C=C3C=CC2=N)[S]([O-])(=O)=O)c(c1)C(F)(F)F,-1.3288181975,val,train,train,train,train
N[C+](N)N.[O-]C(=O)c1ccccc1,0.0050162556,train,train,train,val,train
O.O.O.O.[Na+].[Na+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],-0.4201864202,train,train,train,train,val
[Na+].[O-]C(=O)COc1ccccc1,0.1085957051,train,train,train,train,val
[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.4066892685,train,train,train,val,train
Oc1ccccc1Cl,-0.7538392019,train,train,train,train,val
Clc1ccc(Br)cc1Cl,-1.0114935501,train,train,val,train,train
CCCC[NH+](C)C,-0.6670324644,train,train,val,train,train
[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cccc2cc(NNC3=CC(=O)C4=CC(C=CC4=C3[S]([O-])(=O)=O)=NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc8cccc(c8c7)[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)ccc12,-0.6872171371,train,train,train,train,val
[H+].[Cl-].NCC1(CCCCC1)CC(O)=O,0.0190211463,train,train,val,train,train
[H+].[Cl-].NC(N)=N,1.3522850438999998,train,train,val,train,train
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,-0.0337559002999999,train,val,train,train,train
[Na+].Nc1ccc(cc1)[S]([O-])(=O)=O,0.0379554154,train,train,train,val,train
C1OCOCO1,0.3717171259,train,train,val,train,train
[Mn++].O[P]([O-])([O-])=O,0.1455471695,train,val,train,train,train
O.[Zn++].[O-][S]([O-])(=O)=O,0.0702954323,train,train,val,train,train
[Na+].[Na+].[O-][Si]([O-])=O,0.2356352551,train,val,train,train,train
[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-1.1742318477,train,train,train,val,train
[Na+].[Na+].COc1cc(ccc1Nc2nc(Nc3ccc(cc3OC)N=Nc4cccc(c4)[S]([O-])(=O)=O)nc(n2)N(CCO)CCO)N=Nc5cccc(c5)[S]([O-])(=O)=O,-1.6008155248,train,train,train,train,val
CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279,train,train,train,val,train
COC(=O)CCS,-0.7575876082999999,train,train,val,train,train
[Na+].Cc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O,-1.232035998,train,val,train,train,train
Cc1[nH]cnc1CO,0.2683337666,val,train,train,train,train
[K+].O[P](O)([O-])=O,0.1842562687,train,train,train,val,train
C=CC=O,0.5693792548,train,val,train,train,train
O.O.O.O.[Ce+3].O[S]([O-])(=O)=O.[O-][S]([O-])(=O)=O,-0.2918169735,train,train,train,val,train
N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],-0.7664726234999999,train,train,train,val,train
[NH4+].[O-][Cl](=O)(=O)=O,0.2436628357999999,train,train,train,val,train
[Na+].[Na+].[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)c1cc(ccc1NNC(=N/Nc2cc(cc([N-]c3nc(Cl)nc(n3)N=C4C=C(C(C=C4[S]([O-])(=O)=O)=Nc5nc(Cl)nc(Nc6cccc(c6)[S]([O-])(=O)=O)n5)[S]([O-])(=O)=O)c2[O-])[S]([O-])(=O)=O)\c7ccccc7)[S]([O-])(=O)=O.[H+],-0.8254112341,val,train,train,train,train
CC(=C)C(N)=O,0.3753911904,train,train,train,train,val
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CC)CC)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.8122490226000001,val,train,train,train,train
[Cl-].CN[C@@H](C)[C@H](O)c1ccccc1.[H+],-0.003669443,train,val,train,train,train
[Na+].[O-][N+](=O)c1cccc(c1)[S]([O-])(=O)=O,-0.0514554578,train,train,val,train,train
CC1=CC(=O)CC(C)(C)C1=O,-0.8779041501,val,train,train,train,train
OCCOCC#CCOCCO,0.7589618218,train,train,train,val,train
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-1.057125752,train,train,train,val,train
OCCc1ccccc1,-0.7859239136,train,train,train,val,train
CC(=O)OC=C,-0.6339227122,train,train,val,train,train
Oc1ccccc1C#N,-0.7749656265,train,train,val,train,train
[Na+].Nc1c(cc(Br)c2C(=O)c3ccccc3C(=O)c12)[S]([O-])(=O)=O,-1.3055373023,val,train,train,train,train
C[Si](C)C,-0.5634276852000001,val,train,train,train,train
OCCOCCO.O=C1OC(=O)c2ccccc12,-1.4052404634,train,train,train,train,val
[Na+].[Na+].[Fe].Nc1ccc(cc1)[N+]([O-])=O.Nc2cccc(c2)[S]([O-])(=O)=O.Nc3ccc(Nc4ccccc4)c(c3)[S]([O-])(=O)=O.OC\5=CC(=O)C=CC5=N/Nc6cc(cc(c6O)[N+]([O-])=O)[N+]([O-])=O,-2.5268154232,train,train,val,train,train
OC(=O)c1ccccc1,-1.619929844,train,train,train,val,train
OC1=CC(=O)NC=N1,-1.5871611222,train,train,train,train,val
O=COCc1ccccc1,-1.6731198028999998,val,train,train,train,train
CCCCOCC,-1.5499606595,train,val,train,train,train
CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,-2.2216330999,train,train,train,train,val
Cc1ccccc1N=C(N)N=C(N)N,-1.8422414993,val,train,train,train,train
CC(C)(O)C1CCC(C)(O1)C=C,-1.7997284582,val,train,train,train,train
CC(=O)CC(=O)Nc1ccccc1C,-1.8501922609,train,train,train,train,val
CC(C)C(NC(N)=O)NC(N)=O,-1.8096943587,train,train,val,train,train
FC(F)CCl,-0.9229632085,train,train,val,train,train
CC(C)(O)c1cccc(c1)C(C)(C)O,-1.8635330455,val,train,train,train,train
CCc1cccc(C)c1N,-1.7061271762,train,train,train,train,val
[Ca++].[O-][S]([O-])(=O)=O,-1.715687645,train,train,val,train,train
COc1ccc(NC(=O)CC(C)=O)cc1,-1.9014771833,train,val,train,train,train
CC1OCC(O1)c2ccccc2,-1.805450609,train,train,train,train,val
CCCC1CC(=CC(=O)C1)C,-1.7725870938,val,train,train,train,train
CC(=O)Oc1ccc(cc1)C#N,-1.7990172934,val,train,train,train,train
OC(=O)CC[C@H](N1C(=O)c2ccccc2C1=O)C(O)=O,-1.4463316859,val,train,train,train,train
CC(C)C1CCC(=CC1)C.CC(C)C2CCC(=CC2)C,-5.495255435900001,train,val,train,train,train
ClC(Cl)=C,-1.5885809265000002,val,train,train,train,train
CC(C)[C@H]1CCC(=CC1=O)C,-1.7882436903,train,train,val,train,train
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,-1.9440451079,train,train,train,train,val
[B+3].[Cl-].[Cl-].[Cl-].CCCCCCCCN(C)C,-5.4653701933,train,train,train,val,train
Sc1ccccc1Cl,-1.7800351331,train,train,train,train,val
Nc1nccnc1C(O)=O,-1.7631595965,val,train,train,train,train
CN(C)Cc1ccccc1Cl,-1.8493554218,train,train,train,train,val
[Ca++].CCO[P]([O-])(=O)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C.CCO[P]([O-])(=O)Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C,-2.4616735699000003,train,train,train,train,val
C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.0652647201,train,val,train,train,train
OCCCCCCC=C,-1.7442328638,train,train,train,train,val
Cl[S](=O)(=O)c1ccccc1,-1.88532188,train,train,train,val,train
CC(C)C1CCC(C)CC1OCC(O)CO,-2.0063585886,val,train,train,train,train
COc1ccc(C=O)cc1O,-1.8262432451,train,val,train,train,train
Cc1ccc(C=O)cc1,-1.7237015325,train,train,train,val,train
Nc1ccc(O)cc1[N+]([O-])=O,-1.8337646505,train,train,train,val,train
Oc1ccccc1[N+]([O-])=O,-1.8029142358,train,train,train,train,val
CC1CC(=CC(C)C1C=O)C,-1.8440637235,train,train,train,val,train
CCCCC[C@H]1CCC(=O)O1,-1.8552940397,train,train,train,train,val
CC(=O)COc1c(C)cccc1C,-1.9185447839,train,train,val,train,train
COc1ccc(OC)c(N)c1,-1.8588690394,train,train,val,train,train
CC(=O)CC(=O)Nc1ccc(C)cc1C,-1.9900786823,train,train,train,train,val
COc1ccc(C)cc1NC(C)=O,-1.931164755,train,val,train,train,train
CC1=NN(C(=O)C1)c2ccccc2,-1.9250852844,train,train,val,train,train
CCCCCCC=O,-1.7501244285,train,val,train,train,train
CC(C)(C)OC(=O)C=C,-1.8045937153,train,train,train,train,val
CC(O)C(=O)N(C)C,1.6302351258,train,train,train,val,train
[NH4+].OCC([O-])=O,1.7009159091,val,train,train,train,train
OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,-2.2334403365,train,val,train,train,train
CC(C)COC(=O)C=C,-1.8067597771,val,train,train,train,train
CC(CC=O)c1ccccc1,-1.86983286,val,train,train,train,train
Cc1cc(O)ccc1N,-1.7894220529,val,train,train,train,train
COC(=O)C(=O)c1ccccc1,-1.9142373478,train,val,train,train,train
[Na+].[Na+].Nc1ccc2c([O-])c(N=Nc3ccc(cc3)N=Nc4ccc(cc4)[S]([O-])(=O)=O)c(cc2c1)[S](O)(=O)=O,-0.4603540840999999,val,train,train,train,train
[Cl].COc1cc(CN)ccc1O,0.0188462521,train,train,train,val,train
[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2cc(NC(=O)C(Br)=C)ccc2[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,-0.5501699754,train,val,train,train,train
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Cl)nc(Nc9ccc(cc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)n8)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)n2)c(c1)[S]([O-])(=O)=O,-0.8795540191,val,train,train,train,train
CC(O)CN.OC(=O)CC(O)(CC(O)=O)C(O)=O,0.8629201268000001,train,val,train,train,train
Cc1c(O)cccc1O,0.1927727267,train,train,train,val,train
CC(C)(O)C=C,0.351057238,train,train,train,val,train
[Li+].[Li+].[O-]C(=O)CCCCC([O-])=O,0.0846221527,train,val,train,train,train
[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O,-0.0473478928,train,train,train,val,train
[Li+].[Li+].[O-]C(=O)CCCCCCCC([O-])=O,-0.017921985,train,train,train,val,train
Nc1ccc2C(=O)C(=N/Nc3ccc(cc3)N=Nc4ccc(cc4)[S](O)(=O)=O)\C(=Cc2c1)[S](O)(=O)=O.OCCN(CCO)CCO.OCCN(CCO)CCO,-0.6359046156,train,train,train,train,val
[Na+].[Na+].Oc1c2ccc(Nc3nc(Cl)nc(Cl)n3)cc2cc(c1N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.5783823574,train,train,train,train,val
CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5NC(=O)Nc5c4)c(cc3c2)[S](O)(=O)=O)n1.CC(O)C(O)=O,-0.64043406,val,train,train,train,train
[Sn++].[O-][S]([O-])(=O)=O,-0.0578238563,train,val,train,train,train
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-4.8795513261000005,train,val,train,train,train
C/C=N/O,0.4958194622,train,val,train,train,train
[Li+].[Br-],1.3237062702,train,train,val,train,train
CCC(OCCCOC)OC(C)=O,-0.0168484647,train,train,val,train,train
[Na+].[Na+].[O-][S](=O)[S]([O-])=O,0.0182921287,train,train,val,train,train
C\C=C/C=O,0.4120163187,train,train,train,train,val
CC1OC1C,0.3972950779,train,train,train,train,val
[Na+].CCCCCCCCCO[S]([O-])(=O)=O,-0.1361989598,val,train,train,train,train
[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC,-1.3909846109,train,train,train,train,val
CCOc1ccc(N)cc1,-0.8608353259999999,train,val,train,train,train
Clc1ccccc1C(=O)CC#N,-2.1751395948,train,val,train,train,train
CC(=O)CC(=O)OCCOC(=O)C(C)=C,-1.0636822045,train,train,train,val,train
O=C1OCc2ccccc12,-0.8627210528,train,val,train,train,train
CC1=NN(C(=N)C1)c2cccc(c2)[S](O)(=O)=O,-1.1387882185,train,train,train,val,train
O=C1CCN(CC1)Cc2ccccc2,-1.0169828584,train,train,train,val,train
COC(=O)\C=C(/C)N,-0.8059235439,train,val,train,train,train
F.[Na].[MgH2].O=[Si]=O,-0.8566651273999999,train,val,train,train,train
Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,-0.2184130526,train,val,train,train,train
[NH4+].[NH4+].[Zn++].[Zn++].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-0.2897617622,train,train,train,train,val
[Na+].[Na+].[SH-],0.3524906593,train,train,val,train,train
[Ni++].CC([O-])=O.CC([O-])=O,0.0005376801,train,train,val,train,train
OC(C(F)(F)F)C(F)(F)F,0.020110333,val,train,train,train,train
[Na+].[Na+].[Na+].OC(=O)C1=CC(CC=C1O)(Nc2nc(NC3(CC=C(O)C(=C3)C(O)=O)[S]([O-])(=O)=O)nc(NC4(CC=C(O)C(=C4)C(O)=O)[S]([O-])(=O)=O)n2)[S]([O-])(=O)=O,-0.6896460114,train,train,train,val,train
[Ca++].[O-]C=O.[O-]C=O,0.1212110943,train,train,train,train,val
CC(=O)OCCOC(C)=O,0.068474963,train,train,train,train,val
